Date,Matchup,Market,Model Bet,Confidence,Won
2025-09-09,St. Louis Cardinals @ Seattle Mariners,NRFI,Yes,55.1,True
2025-09-09,Arizona Diamondbacks @ San Francisco Giants,F5 Moneyline,Arizona Diamondbacks,43.5,False
2025-09-09,Arizona Diamondbacks @ San Francisco Giants,NRFI,Yes,60.6,False
2025-09-09,Boston Red Sox @ Athletics,F5 Moneyline,Boston Red Sox,53.1,True
2025-09-09,Colorado Rockies @ Los Angeles Dodgers,F5 Moneyline,Colorado Rockies,54.9,False
2025-09-10,Milwaukee Brewers @ Texas Rangers,F5 Moneyline,Milwaukee Brewers,39.5,False
2025-09-10,Milwaukee Brewers @ Texas Rangers,NRFI,Yes,64.6,False
2025-09-10,Boston Red Sox @ Athletics,F5 Moneyline,Boston Red Sox,42.7,False
2025-09-10,Boston Red Sox @ Athletics,NRFI,Yes,58.5,False
2025-09-10,Arizona Diamondbacks @ San Francisco Giants,F5 Moneyline,San Francisco Giants,44.0,False
2025-09-10,Arizona Diamondbacks @ San Francisco Giants,NRFI,Yes,55.4,False
2025-09-10,Minnesota Twins @ Los Angeles Angels,F5 Moneyline,Los Angeles Angels,47.0,True
2025-09-10,Minnesota Twins @ Los Angeles Angels,NRFI,Yes,55.7,True
2025-09-10,Pittsburgh Pirates @ Baltimore Orioles,F5 Moneyline,Baltimore Orioles,43.1,False
2025-09-10,Pittsburgh Pirates @ Baltimore Orioles,NRFI,Yes,63.7,True
2025-09-10,Kansas City Royals @ Cleveland Guardians,F5 Moneyline,Cleveland Guardians,40.0,True
2025-09-10,Kansas City Royals @ Cleveland Guardians,NRFI,Yes,59.9,False
2025-09-10,Washington Nationals @ Miami Marlins,F5 Moneyline,Washington Nationals,47.9,True
2025-09-10,Washington Nationals @ Miami Marlins,NRFI,Yes,62.7,True
2025-09-10,New York Mets @ Philadelphia Phillies,F5 Moneyline,New York Mets,45.4,False
2025-09-10,New York Mets @ Philadelphia Phillies,NRFI,Yes,58.6,False
2025-09-10,Detroit Tigers @ New York Yankees,F5 Moneyline,Detroit Tigers,39.7,True
2025-09-10,Detroit Tigers @ New York Yankees,NRFI,Yes,63.2,True
2025-09-10,Houston Astros @ Toronto Blue Jays,F5 Moneyline,Toronto Blue Jays,43.8,False
2025-09-10,Houston Astros @ Toronto Blue Jays,NRFI,Yes,56.4,True
2025-09-10,Chicago Cubs @ Atlanta Braves,F5 Moneyline,Chicago Cubs,49.9,True
2025-09-10,Chicago Cubs @ Atlanta Braves,NRFI,Yes,62.1,True
2025-09-10,Tampa Bay Rays @ Chicago White Sox,F5 Moneyline,Chicago White Sox,50.0,True
2025-09-10,Tampa Bay Rays @ Chicago White Sox,NRFI,Yes,61.0,False
2025-09-10,Cincinnati Reds @ San Diego Padres,F5 Moneyline,San Diego Padres,39.6,True
2025-09-10,Cincinnati Reds @ San Diego Padres,NRFI,Yes,62.5,True
2025-09-10,St. Louis Cardinals @ Seattle Mariners,F5 Moneyline,St. Louis Cardinals,52.0,False
2025-09-10,St. Louis Cardinals @ Seattle Mariners,NRFI,Yes,59.2,False
2025-09-10,Colorado Rockies @ Los Angeles Dodgers,F5 Moneyline,Colorado Rockies,49.6,False
2025-09-11,Pittsburgh Pirates @ Baltimore Orioles,F5 Moneyline,Pittsburgh Pirates,43.6,False
2025-09-11,Pittsburgh Pirates @ Baltimore Orioles,NRFI,Yes,58.8,False
2025-09-11,Tampa Bay Rays @ Chicago White Sox,F5 Moneyline,Chicago White Sox,49.3,True
2025-09-11,Tampa Bay Rays @ Chicago White Sox,NRFI,Yes,61.6,False
2025-09-11,Houston Astros @ Toronto Blue Jays,F5 Moneyline,Toronto Blue Jays,40.4,True
2025-09-11,Houston Astros @ Toronto Blue Jays,NRFI,Yes,62.5,False
2025-09-11,Washington Nationals @ Miami Marlins,F5 Moneyline,Washington Nationals,48.3,False
2025-09-11,Washington Nationals @ Miami Marlins,NRFI,Yes,64.7,False
2025-09-11,Detroit Tigers @ New York Yankees,F5 Moneyline,Detroit Tigers,52.3,False
2025-09-11,Kansas City Royals @ Cleveland Guardians,F5 Moneyline,Kansas City Royals,42.8,True
2025-09-11,Kansas City Royals @ Cleveland Guardians,NRFI,Yes,60.1,False
2025-09-11,New York Mets @ Philadelphia Phillies,F5 Moneyline,New York Mets,50.3,True
2025-09-11,Colorado Rockies @ San Diego Padres,F5 Moneyline,Colorado Rockies,50.2,False
2025-09-11,Los Angeles Angels @ Seattle Mariners,F5 Moneyline,Los Angeles Angels,44.6,False
2025-09-11,Los Angeles Angels @ Seattle Mariners,NRFI,Yes,55.7,True
2025-09-12,Tampa Bay Rays @ Chicago Cubs,F5 Moneyline,Tampa Bay Rays,40.3,False
2025-09-12,Tampa Bay Rays @ Chicago Cubs,NRFI,Yes,59.8,False
2025-09-12,Pittsburgh Pirates @ Washington Nationals,F5 Moneyline,Washington Nationals,48.5,False
2025-09-12,Pittsburgh Pirates @ Washington Nationals,NRFI,Yes,59.6,True
2025-09-12,Kansas City Royals @ Philadelphia Phillies,F5 Moneyline,Kansas City Royals,46.5,False
2025-09-12,Kansas City Royals @ Philadelphia Phillies,NRFI,Yes,55.6,False
2025-09-12,Baltimore Orioles @ Toronto Blue Jays,F5 Moneyline,Toronto Blue Jays,47.3,False
2025-09-12,Baltimore Orioles @ Toronto Blue Jays,NRFI,Yes,61.3,True
2025-09-12,Texas Rangers @ New York Mets,F5 Moneyline,Texas Rangers,40.5,True
2025-09-12,Texas Rangers @ New York Mets,NRFI,Yes,59.1,False
2025-09-12,Chicago White Sox @ Cleveland Guardians,F5 Moneyline,Chicago White Sox,43.4,False
2025-09-12,Chicago White Sox @ Cleveland Guardians,NRFI,Yes,59.0,True
2025-09-12,Detroit Tigers @ Miami Marlins,F5 Moneyline,Miami Marlins,50.3,True
2025-09-12,Detroit Tigers @ Miami Marlins,NRFI,Yes,64.7,False
2025-09-12,New York Yankees @ Boston Red Sox,F5 Moneyline,Boston Red Sox,49.1,False
2025-09-12,Houston Astros @ Atlanta Braves,F5 Moneyline,Atlanta Braves,42.7,False
2025-09-12,Houston Astros @ Atlanta Braves,NRFI,Yes,62.4,True
2025-09-12,Arizona Diamondbacks @ Minnesota Twins,F5 Moneyline,Arizona Diamondbacks,51.9,False
2025-09-12,Arizona Diamondbacks @ Minnesota Twins,NRFI,Yes,61.6,False
2025-09-12,St. Louis Cardinals @ Milwaukee Brewers,F5 Moneyline,Milwaukee Brewers,43.0,True
2025-09-12,St. Louis Cardinals @ Milwaukee Brewers,NRFI,Yes,56.8,True
2025-09-12,Colorado Rockies @ San Diego Padres,F5 Moneyline,Colorado Rockies,43.4,True
2025-09-12,Cincinnati Reds @ Athletics,F5 Moneyline,Cincinnati Reds,54.3,False
2025-09-12,Los Angeles Angels @ Seattle Mariners,F5 Moneyline,Los Angeles Angels,45.6,False
2025-09-12,Los Angeles Dodgers @ San Francisco Giants,F5 Moneyline,San Francisco Giants,48.5,True
2025-09-13,Tampa Bay Rays @ Chicago Cubs,F5 Moneyline,Chicago Cubs,49.2,True
2025-09-13,Tampa Bay Rays @ Chicago Cubs,NRFI,Yes,59.8,True
2025-09-13,Baltimore Orioles @ Toronto Blue Jays,F5 Moneyline,Baltimore Orioles,42.6,True
2025-09-13,Baltimore Orioles @ Toronto Blue Jays,NRFI,Yes,59.2,False
2025-09-13,Pittsburgh Pirates @ Washington Nationals,F5 Moneyline,Washington Nationals,48.2,False
2025-09-13,Pittsburgh Pirates @ Washington Nationals,NRFI,Yes,57.4,True
2025-09-13,Texas Rangers @ New York Mets,F5 Moneyline,Texas Rangers,42.4,False
2025-09-13,Texas Rangers @ New York Mets,NRFI,Yes,55.5,True
2025-09-13,Detroit Tigers @ Miami Marlins,F5 Moneyline,Miami Marlins,44.9,False
2025-09-13,Detroit Tigers @ Miami Marlins,NRFI,Yes,58.4,False
2025-09-13,New York Yankees @ Boston Red Sox,F5 Moneyline,Boston Red Sox,51.1,False
2025-09-13,Kansas City Royals @ Philadelphia Phillies,F5 Moneyline,Kansas City Royals,46.0,False
2025-09-13,Chicago White Sox @ Cleveland Guardians,F5 Moneyline,Cleveland Guardians,40.3,True
2025-09-13,Arizona Diamondbacks @ Minnesota Twins,F5 Moneyline,Arizona Diamondbacks,53.2,True
2025-09-13,Arizona Diamondbacks @ Minnesota Twins,NRFI,Yes,59.9,True
2025-09-13,Houston Astros @ Atlanta Braves,F5 Moneyline,Atlanta Braves,46.9,False
2025-09-13,Houston Astros @ Atlanta Braves,NRFI,Yes,58.5,True
2025-09-13,St. Louis Cardinals @ Milwaukee Brewers,F5 Moneyline,St. Louis Cardinals,40.7,True
2025-09-13,St. Louis Cardinals @ Milwaukee Brewers,NRFI,Yes,69.1,False
2025-09-13,Colorado Rockies @ San Diego Padres,F5 Moneyline,Colorado Rockies,51.5,False
2025-09-13,Colorado Rockies @ San Diego Padres,NRFI,Yes,65.4,False
2025-09-13,Los Angeles Dodgers @ San Francisco Giants,F5 Moneyline,Los Angeles Dodgers,40.8,True
2025-09-13,Los Angeles Dodgers @ San Francisco Giants,NRFI,Yes,56.5,False
2025-09-13,Los Angeles Angels @ Seattle Mariners,F5 Moneyline,Los Angeles Angels,53.4,False
2025-09-13,Cincinnati Reds @ Athletics,F5 Moneyline,Cincinnati Reds,42.2,False
2025-09-14,Pittsburgh Pirates @ Washington Nationals,F5 Moneyline,Washington Nationals,44.8,False
2025-09-14,Pittsburgh Pirates @ Washington Nationals,NRFI,Yes,59.1,False
2025-09-14,Kansas City Royals @ Philadelphia Phillies,F5 Moneyline,Kansas City Royals,55.1,False
2025-09-14,Kansas City Royals @ Philadelphia Phillies,NRFI,Yes,57.7,False
2025-09-14,Houston Astros @ Atlanta Braves,F5 Moneyline,Atlanta Braves,48.1,True
2025-09-14,Houston Astros @ Atlanta Braves,NRFI,Yes,58.0,False
2025-09-14,Baltimore Orioles @ Toronto Blue Jays,F5 Moneyline,Baltimore Orioles,42.4,False
2025-09-14,Baltimore Orioles @ Toronto Blue Jays,NRFI,Yes,67.0,True
2025-09-14,Texas Rangers @ New York Mets,F5 Moneyline,Texas Rangers,42.2,False
2025-09-14,Texas Rangers @ New York Mets,NRFI,Yes,57.2,True
2025-09-14,Chicago White Sox @ Cleveland Guardians,F5 Moneyline,Chicago White Sox,43.5,False
2025-09-14,Chicago White Sox @ Cleveland Guardians,NRFI,Yes,61.3,True
2025-09-14,Detroit Tigers @ Miami Marlins,F5 Moneyline,Miami Marlins,49.7,False
2025-09-14,Detroit Tigers @ Miami Marlins,NRFI,Yes,57.1,True
2025-09-14,Arizona Diamondbacks @ Minnesota Twins,F5 Moneyline,Arizona Diamondbacks,52.8,True
2025-09-14,Arizona Diamondbacks @ Minnesota Twins,NRFI,Yes,57.6,True
2025-09-14,St. Louis Cardinals @ Milwaukee Brewers,F5 Moneyline,St. Louis Cardinals,43.6,True
2025-09-14,St. Louis Cardinals @ Milwaukee Brewers,NRFI,Yes,60.8,True
2025-09-14,Tampa Bay Rays @ Chicago Cubs,F5 Moneyline,Tampa Bay Rays,49.4,True
2025-09-14,Tampa Bay Rays @ Chicago Cubs,NRFI,Yes,59.1,False
2025-09-14,Cincinnati Reds @ Athletics,F5 Moneyline,Athletics,43.8,True
2025-09-14,Los Angeles Dodgers @ San Francisco Giants,F5 Moneyline,San Francisco Giants,50.6,False
2025-09-14,Los Angeles Dodgers @ San Francisco Giants,NRFI,Yes,58.0,True
2025-09-14,Colorado Rockies @ San Diego Padres,F5 Moneyline,Colorado Rockies,46.6,False
2025-09-14,Colorado Rockies @ San Diego Padres,NRFI,Yes,60.6,False
2025-09-14,Los Angeles Angels @ Seattle Mariners,F5 Moneyline,Los Angeles Angels,49.6,False
2025-09-14,Los Angeles Angels @ Seattle Mariners,NRFI,Yes,60.1,False
2025-09-14,New York Yankees @ Boston Red Sox,F5 Moneyline,New York Yankees,42.1,False
2025-09-14,New York Yankees @ Boston Red Sox,NRFI,Yes,55.7,False
2025-09-15,Chicago Cubs @ Pittsburgh Pirates,F5 Moneyline,Chicago Cubs,42.1,True
2025-09-15,Chicago Cubs @ Pittsburgh Pirates,NRFI,Yes,63.0,True
2025-09-15,Atlanta Braves @ Washington Nationals,F5 Moneyline,Washington Nationals,53.2,False
2025-09-15,Atlanta Braves @ Washington Nationals,NRFI,Yes,62.0,True
2025-09-15,Toronto Blue Jays @ Tampa Bay Rays,F5 Moneyline,Toronto Blue Jays,41.8,False
2025-09-15,Toronto Blue Jays @ Tampa Bay Rays,NRFI,Yes,58.1,False
2025-09-15,Baltimore Orioles @ Chicago White Sox,F5 Moneyline,Chicago White Sox,49.0,False
2025-09-15,Baltimore Orioles @ Chicago White Sox,NRFI,Yes,61.3,False
2025-09-15,New York Yankees @ Minnesota Twins,F5 Moneyline,Minnesota Twins,59.6,True
2025-09-15,New York Yankees @ Minnesota Twins,NRFI,Yes,55.1,True
2025-09-15,Cincinnati Reds @ St. Louis Cardinals,F5 Moneyline,St. Louis Cardinals,50.5,False
2025-09-15,Cincinnati Reds @ St. Louis Cardinals,NRFI,Yes,62.1,True
2025-09-15,Texas Rangers @ Houston Astros,F5 Moneyline,Houston Astros,42.6,True
2025-09-15,Texas Rangers @ Houston Astros,NRFI,Yes,60.8,False
2025-09-15,San Francisco Giants @ Arizona Diamondbacks,F5 Moneyline,San Francisco Giants,40.2,False
2025-09-15,San Francisco Giants @ Arizona Diamondbacks,NRFI,Yes,59.2,False
2025-09-15,Philadelphia Phillies @ Los Angeles Dodgers,F5 Moneyline,Los Angeles Dodgers,49.8,True
2025-09-15,Philadelphia Phillies @ Los Angeles Dodgers,NRFI,Yes,55.2,False
2025-09-16,Atlanta Braves @ Washington Nationals,F5 Moneyline,Washington Nationals,45.3,False
2025-09-16,Atlanta Braves @ Washington Nationals,NRFI,Yes,58.9,True
2025-09-16,Atlanta Braves @ Washington Nationals,F5 Moneyline,Washington Nationals,51.8,False
2025-09-16,Atlanta Braves @ Washington Nationals,NRFI,Yes,67.8,True
2025-09-16,Cleveland Guardians @ Detroit Tigers,F5 Moneyline,Cleveland Guardians,39.5,True
2025-09-16,Cleveland Guardians @ Detroit Tigers,NRFI,Yes,64.9,True
2025-09-16,Chicago Cubs @ Pittsburgh Pirates,F5 Moneyline,Chicago Cubs,51.1,True
2025-09-16,Chicago Cubs @ Pittsburgh Pirates,NRFI,Yes,63.9,False
2025-09-16,Athletics @ Boston Red Sox,F5 Moneyline,Boston Red Sox,53.1,True
2025-09-16,San Diego Padres @ New York Mets,F5 Moneyline,New York Mets,42.6,True
2025-09-16,San Diego Padres @ New York Mets,NRFI,Yes,59.6,False
2025-09-16,Toronto Blue Jays @ Tampa Bay Rays,F5 Moneyline,Toronto Blue Jays,45.9,True
2025-09-16,Toronto Blue Jays @ Tampa Bay Rays,NRFI,Yes,60.4,False
2025-09-16,Seattle Mariners @ Kansas City Royals,F5 Moneyline,Kansas City Royals,52.7,False
2025-09-16,Seattle Mariners @ Kansas City Royals,NRFI,Yes,59.8,False
2025-09-16,Baltimore Orioles @ Chicago White Sox,F5 Moneyline,Chicago White Sox,41.0,False
2025-09-16,Baltimore Orioles @ Chicago White Sox,NRFI,Yes,58.0,False
2025-09-16,New York Yankees @ Minnesota Twins,F5 Moneyline,New York Yankees,42.1,True
2025-09-16,New York Yankees @ Minnesota Twins,NRFI,Yes,57.3,False
2025-09-16,Los Angeles Angels @ Milwaukee Brewers,F5 Moneyline,Los Angeles Angels,42.3,False
2025-09-16,Los Angeles Angels @ Milwaukee Brewers,NRFI,Yes,57.5,False
2025-09-16,Cincinnati Reds @ St. Louis Cardinals,F5 Moneyline,St. Louis Cardinals,57.5,True
2025-09-16,Cincinnati Reds @ St. Louis Cardinals,NRFI,Yes,63.0,False
2025-09-16,Texas Rangers @ Houston Astros,F5 Moneyline,Texas Rangers,43.3,False
2025-09-16,Texas Rangers @ Houston Astros,NRFI,Yes,65.5,False
2025-09-16,Miami Marlins @ Colorado Rockies,F5 Moneyline,Colorado Rockies,47.2,False
2025-09-16,Miami Marlins @ Colorado Rockies,NRFI,Yes,60.6,True
2025-09-16,San Francisco Giants @ Arizona Diamondbacks,F5 Moneyline,Arizona Diamondbacks,49.4,False
2025-09-16,San Francisco Giants @ Arizona Diamondbacks,NRFI,Yes,58.7,False
2025-09-16,Philadelphia Phillies @ Los Angeles Dodgers,F5 Moneyline,Philadelphia Phillies,50.0,False
2025-09-17,Chicago Cubs @ Pittsburgh Pirates,F5 Moneyline,Pittsburgh Pirates,42.3,False
2025-09-17,Chicago Cubs @ Pittsburgh Pirates,NRFI,Yes,61.0,False
2025-09-17,Cincinnati Reds @ St. Louis Cardinals,F5 Moneyline,St. Louis Cardinals,47.3,False
2025-09-17,Baltimore Orioles @ Chicago White Sox,F5 Moneyline,Chicago White Sox,56.7,False
2025-09-17,Baltimore Orioles @ Chicago White Sox,NRFI,Yes,61.2,False
2025-09-17,San Francisco Giants @ Arizona Diamondbacks,F5 Moneyline,Arizona Diamondbacks,42.7,False
2025-09-17,San Francisco Giants @ Arizona Diamondbacks,NRFI,Yes,59.3,True
2025-09-17,Atlanta Braves @ Washington Nationals,F5 Moneyline,Washington Nationals,44.6,True
2025-09-17,Atlanta Braves @ Washington Nationals,NRFI,Yes,57.1,True
2025-09-17,Cleveland Guardians @ Detroit Tigers,F5 Moneyline,Cleveland Guardians,48.8,True
2025-09-17,Cleveland Guardians @ Detroit Tigers,NRFI,Yes,63.0,True
2025-09-17,Athletics @ Boston Red Sox,F5 Moneyline,Boston Red Sox,50.6,False
2025-09-17,Toronto Blue Jays @ Tampa Bay Rays,F5 Moneyline,Toronto Blue Jays,38.1,False
2025-09-17,Toronto Blue Jays @ Tampa Bay Rays,NRFI,Yes,68.0,False
2025-09-17,San Diego Padres @ New York Mets,F5 Moneyline,San Diego Padres,43.4,True
2025-09-17,San Diego Padres @ New York Mets,NRFI,Yes,58.5,False
2025-09-17,Seattle Mariners @ Kansas City Royals,F5 Moneyline,Kansas City Royals,42.8,True
2025-09-17,Seattle Mariners @ Kansas City Royals,NRFI,Yes,56.8,False
2025-09-17,New York Yankees @ Minnesota Twins,F5 Moneyline,Minnesota Twins,45.1,False
2025-09-17,Los Angeles Angels @ Milwaukee Brewers,F5 Moneyline,Los Angeles Angels,41.3,False
2025-09-17,Los Angeles Angels @ Milwaukee Brewers,NRFI,Yes,64.6,True
2025-09-17,Texas Rangers @ Houston Astros,F5 Moneyline,Houston Astros,50.2,True
2025-09-17,Texas Rangers @ Houston Astros,NRFI,Yes,63.5,False
2025-09-17,Miami Marlins @ Colorado Rockies,F5 Moneyline,Colorado Rockies,40.8,False
2025-09-17,Philadelphia Phillies @ Los Angeles Dodgers,F5 Moneyline,Los Angeles Dodgers,42.2,True
2025-09-18,Cleveland Guardians @ Detroit Tigers,F5 Moneyline,Cleveland Guardians,47.8,False
2025-09-18,Cleveland Guardians @ Detroit Tigers,NRFI,Yes,63.7,True
2025-09-18,San Diego Padres @ New York Mets,F5 Moneyline,San Diego Padres,46.7,False
2025-09-18,Toronto Blue Jays @ Tampa Bay Rays,F5 Moneyline,Toronto Blue Jays,43.7,False
2025-09-18,Toronto Blue Jays @ Tampa Bay Rays,NRFI,Yes,59.1,True
2025-09-18,Athletics @ Boston Red Sox,F5 Moneyline,Boston Red Sox,53.2,False
2025-09-18,Seattle Mariners @ Kansas City Royals,F5 Moneyline,Kansas City Royals,54.3,False
2025-09-18,Seattle Mariners @ Kansas City Royals,NRFI,Yes,58.3,True
2025-09-18,Miami Marlins @ Colorado Rockies,F5 Moneyline,Miami Marlins,42.6,True
2025-09-18,Miami Marlins @ Colorado Rockies,NRFI,Yes,59.0,True
2025-09-18,Chicago Cubs @ Cincinnati Reds,F5 Moneyline,Chicago Cubs,42.4,False
2025-09-18,Chicago Cubs @ Cincinnati Reds,NRFI,Yes,59.3,True
2025-09-18,New York Yankees @ Baltimore Orioles,F5 Moneyline,New York Yankees,42.7,True
2025-09-18,New York Yankees @ Baltimore Orioles,NRFI,Yes,56.1,False
2025-09-18,Los Angeles Angels @ Milwaukee Brewers,F5 Moneyline,Milwaukee Brewers,54.6,False
2025-09-18,Los Angeles Angels @ Milwaukee Brewers,NRFI,Yes,56.5,True
2025-09-18,San Francisco Giants @ Los Angeles Dodgers,F5 Moneyline,San Francisco Giants,41.0,False
2025-09-18,San Francisco Giants @ Los Angeles Dodgers,NRFI,Yes,55.7,True
2025-09-19,Chicago Cubs @ Cincinnati Reds,F5 Moneyline,Cincinnati Reds,41.7,False
2025-09-19,Chicago Cubs @ Cincinnati Reds,NRFI,Yes,63.8,False
2025-09-19,Athletics @ Pittsburgh Pirates,F5 Moneyline,Pittsburgh Pirates,47.3,False
2025-09-19,Atlanta Braves @ Detroit Tigers,F5 Moneyline,Detroit Tigers,42.9,False
2025-09-19,Atlanta Braves @ Detroit Tigers,NRFI,Yes,62.2,False
2025-09-19,New York Yankees @ Baltimore Orioles,F5 Moneyline,Baltimore Orioles,52.1,True
2025-09-19,Washington Nationals @ New York Mets,F5 Moneyline,Washington Nationals,43.9,False
2025-09-19,Washington Nationals @ New York Mets,NRFI,Yes,58.0,False
2025-09-19,Boston Red Sox @ Tampa Bay Rays,F5 Moneyline,Tampa Bay Rays,42.4,True
2025-09-19,Boston Red Sox @ Tampa Bay Rays,NRFI,Yes,68.0,False
2025-09-19,Toronto Blue Jays @ Kansas City Royals,F5 Moneyline,Kansas City Royals,47.6,True
2025-09-19,Toronto Blue Jays @ Kansas City Royals,NRFI,Yes,65.8,False
2025-09-19,San Diego Padres @ Chicago White Sox,F5 Moneyline,Chicago White Sox,52.7,True
2025-09-19,San Diego Padres @ Chicago White Sox,NRFI,Yes,60.3,False
2025-09-19,Miami Marlins @ Texas Rangers,F5 Moneyline,Miami Marlins,47.0,False
2025-09-19,Miami Marlins @ Texas Rangers,NRFI,Yes,61.6,True
2025-09-19,Los Angeles Angels @ Colorado Rockies,F5 Moneyline,Colorado Rockies,51.4,True
2025-09-19,Seattle Mariners @ Houston Astros,F5 Moneyline,Houston Astros,45.5,False
2025-09-19,Seattle Mariners @ Houston Astros,NRFI,Yes,59.5,False
2025-09-19,Cleveland Guardians @ Minnesota Twins,F5 Moneyline,Cleveland Guardians,39.2,True
2025-09-19,Cleveland Guardians @ Minnesota Twins,NRFI,Yes,64.8,False
2025-09-19,Milwaukee Brewers @ St. Louis Cardinals,F5 Moneyline,St. Louis Cardinals,38.3,True
2025-09-19,Milwaukee Brewers @ St. Louis Cardinals,NRFI,Yes,67.8,False
2025-09-19,Philadelphia Phillies @ Arizona Diamondbacks,F5 Moneyline,Arizona Diamondbacks,45.0,False
2025-09-19,Philadelphia Phillies @ Arizona Diamondbacks,NRFI,Yes,56.0,False
2025-09-19,San Francisco Giants @ Los Angeles Dodgers,F5 Moneyline,San Francisco Giants,47.2,False
2025-09-20,Atlanta Braves @ Detroit Tigers,F5 Moneyline,Detroit Tigers,45.1,False
2025-09-20,Atlanta Braves @ Detroit Tigers,NRFI,Yes,55.4,False
2025-09-20,Cleveland Guardians @ Minnesota Twins,F5 Moneyline,Cleveland Guardians,50.4,True
2025-09-20,Cleveland Guardians @ Minnesota Twins,NRFI,Yes,61.9,False
2025-09-20,Cleveland Guardians @ Minnesota Twins,F5 Moneyline,Cleveland Guardians,42.8,True
2025-09-20,Cleveland Guardians @ Minnesota Twins,NRFI,Yes,66.6,True
2025-09-20,Washington Nationals @ New York Mets,F5 Moneyline,Washington Nationals,57.4,True
2025-09-20,Washington Nationals @ New York Mets,NRFI,Yes,56.8,False
2025-09-20,Chicago Cubs @ Cincinnati Reds,F5 Moneyline,Chicago Cubs,47.1,False
2025-09-20,Chicago Cubs @ Cincinnati Reds,NRFI,Yes,55.3,True
2025-09-20,Athletics @ Pittsburgh Pirates,F5 Moneyline,Pittsburgh Pirates,46.7,True
2025-09-20,Boston Red Sox @ Tampa Bay Rays,F5 Moneyline,Tampa Bay Rays,41.6,False
2025-09-20,Boston Red Sox @ Tampa Bay Rays,NRFI,Yes,60.2,True
2025-09-20,Miami Marlins @ Texas Rangers,F5 Moneyline,Miami Marlins,50.8,False
2025-09-20,Miami Marlins @ Texas Rangers,NRFI,Yes,62.4,True
2025-09-20,New York Yankees @ Baltimore Orioles,F5 Moneyline,Baltimore Orioles,50.6,False
2025-09-20,Seattle Mariners @ Houston Astros,F5 Moneyline,Houston Astros,48.6,False
2025-09-20,Seattle Mariners @ Houston Astros,NRFI,Yes,60.6,False
2025-09-20,Toronto Blue Jays @ Kansas City Royals,F5 Moneyline,Toronto Blue Jays,45.5,False
2025-09-20,Toronto Blue Jays @ Kansas City Royals,NRFI,Yes,60.0,True
2025-09-20,San Diego Padres @ Chicago White Sox,F5 Moneyline,Chicago White Sox,49.7,True
2025-09-20,San Diego Padres @ Chicago White Sox,NRFI,Yes,56.1,False
2025-09-20,Milwaukee Brewers @ St. Louis Cardinals,F5 Moneyline,St. Louis Cardinals,41.5,True
2025-09-20,Milwaukee Brewers @ St. Louis Cardinals,NRFI,Yes,63.7,True
2025-09-20,Los Angeles Angels @ Colorado Rockies,F5 Moneyline,Colorado Rockies,42.7,False
2025-09-20,Los Angeles Angels @ Colorado Rockies,NRFI,Yes,55.9,True
2025-09-20,Philadelphia Phillies @ Arizona Diamondbacks,F5 Moneyline,Arizona Diamondbacks,50.5,False
